recipe_id,n_interactions,n_rated,mean_rating,median_rating,share_rated,bayes_mean,std_rating,n_rated_ci,ci_mean_lower,ci_mean_upper,ci_bayes_lower,ci_bayes_upper,name,positives,wilson_lb,logw_mean,wilson_norm,logw_norm,score_combo_50_50,score_combo_70_30
82102,855,827,4.761789600967352,5.0,0.9672514619883041,4.761186890737888,0.6107120356972525,827.0,4.72016675083905,4.803412451095653,4.712055754110345,4.810318027365431,kittencal s moist cheddar garlic oven fried chicken breast,787,0.9348070344427718,31.994526967314574,0.9513561344589715,0.9145318648859996,0.9329439996724855,0.9403088535870798
54257,1305,1182,4.652284263959391,5.0,0.9057471264367816,4.652323077585445,0.7948228078791539,1182.0,4.606972635179785,4.697595892738997,4.61118981906053,4.693456336110359,yes  virginia there is a great meatloaf,1093,0.9082465200593762,32.91867423267102,0.9243254132919112,0.9415326593485287,0.93292903632022,0.9294875871088963
150863,714,671,4.825633383010432,5.0,0.9397759103641457,4.824419368482134,0.5361542240424281,671.0,4.785066040126918,4.866200725893946,4.769913266226001,4.878925470738268,panera s cream cheese potato soup,649,0.950856861420786,31.416119980050606,0.9676900951481319,0.8976325580717535,0.9326613266099426,0.9466728340252184
63689,720,693,4.789321789321789,5.0,0.9625,4.788406150564359,0.5365822333275724,693.0,4.749371699283925,4.829271879359654,4.734765904268733,4.842046396859986,my family s favorite sloppy joes  pizza joes,671,0.9524015333601448,31.334003516482085,0.9692621127636301,0.895233362794204,0.932247737778917,0.9470534877728021
43509,540,521,4.877159309021113,5.0,0.9648148148148148,4.875109302459929,0.4022489560567589,521.0,4.842619164130585,4.911699453911642,4.813318248561725,4.936900356358134,crumb topped banana muffins,513,0.969995719817051,30.51964172900151,0.9871677730762638,0.871440168715531,0.9293039708958974,0.9524494917680439
27208,1601,1496,4.589572192513369,5.0,0.9344159900062461,4.58981178753759,0.8530869878456578,1496.0,4.5463431504405865,4.632801234586152,4.553233099176093,4.626390475899087,to die for crock pot roast,1338,0.8777875240387489,33.555364590524846,0.8933271947868929,0.9601348303802794,0.9267310125835861,0.9133694854649088
29679,596,577,4.845753899480069,5.0,0.9681208053691275,4.844170950333201,0.49172333192835077,577.0,4.805632044836614,4.885875754123525,4.785427833988452,4.902914066677949,reeses squares   5 ingredients   no bake  reese s,561,0.9554329581847869,30.816929873150723,0.9723472035864581,0.8801260312151874,0.9262366174008227,0.9446808518750769
4627,591,553,4.8661844484629295,5.0,0.9357021996615905,4.864350346046456,0.4466007870778791,553.0,4.828961993810612,4.903406903115247,4.804357236170065,4.924343455922847,chicken tortilla soup ii,538,0.955731323713995,30.740488557028826,0.9726508511480028,0.8778926466211677,0.9252717488845852,0.9442233897899521
33671,727,678,4.789085545722714,5.0,0.9325997248968363,4.788151527223898,0.6278132937541215,678.0,4.741828806482372,4.836342284963056,4.733925458171452,4.842377596276345,crock pot whole chicken,645,0.9324338256916869,31.2278123911255,0.9489409122574802,0.8921307785449373,0.9205358454012087,0.9318978721437173
131018,610,560,4.835714285714285,5.0,0.9180327868852459,4.834172554148536,0.5561265770864454,560.0,4.789653883306904,4.881774688121667,4.774552241285681,4.89379286701139,pulled pork  crock pot,539,0.9433536868472738,30.608721807420462,0.9600540901808796,0.8740428198061755,0.9170484549935276,0.9342507090684684
